date,quiniela,period,position,result
2014-11-21,san-luis,primera,5,1847
2014-11-21,san-luis,primera,6,9154
2014-11-21,san-luis,primera,7,0055
2014-11-21,san-luis,primera,8,8568
2014-11-21,san-luis,primera,9,4741
2014-11-21,san-luis,primera,10,6407
2014-11-21,san-luis,primera,11,5931
2014-11-21,san-luis,primera,12,6873
2014-11-21,san-luis,primera,13,8095
2014-11-21,san-luis,primera,14,7696
2014-11-21,san-luis,primera,15,9435
2014-11-21,san-luis,primera,16,8906
2014-11-21,san-luis,primera,17,2453
2014-11-21,san-luis,primera,18,1932
2014-11-21,san-luis,primera,19,7576
2014-11-21,san-luis,primera,20,8252
2014-11-21,san-luis,primera,Letras,- - - 
2014-11-22,san-luis,primera,1,5421
2014-11-22,san-luis,primera,2,1895
2014-11-22,san-luis,primera,3,9835
2014-11-22,san-luis,primera,4,0096
2014-11-22,san-luis,primera,5,6397
2014-11-22,san-luis,primera,6,3174
2014-11-22,san-luis,primera,7,7441
2014-11-22,san-luis,primera,8,3853
2014-11-22,san-luis,primera,9,4413
2014-11-22,san-luis,primera,10,4704
2014-11-22,san-luis,primera,11,3831
2014-11-22,san-luis,primera,12,1845
2014-11-22,san-luis,primera,13,5189
2014-11-22,san-luis,primera,14,3962
2014-11-22,san-luis,primera,15,6089
2014-11-22,san-luis,primera,16,4774
2014-11-22,san-luis,primera,17,3396
2014-11-22,san-luis,primera,18,6146
2014-11-22,san-luis,primera,19,9868
2014-11-22,san-luis,primera,20,0795
2014-11-22,san-luis,primera,Letras,- - - 
2014-11-24,san-luis,primera,1,1631
2014-11-24,san-luis,primera,2,1474
2014-11-24,san-luis,primera,3,1088
2014-11-24,san-luis,primera,4,7107
2014-11-24,san-luis,primera,5,0682
2014-11-24,san-luis,primera,6,6588
2014-11-24,san-luis,primera,7,7735
2014-11-24,san-luis,primera,8,4757
2014-11-24,san-luis,primera,9,8662
2014-11-24,san-luis,primera,10,4448
2014-11-24,san-luis,primera,11,0153
2014-11-24,san-luis,primera,12,4469
2014-11-24,san-luis,primera,13,0543
2014-11-24,san-luis,primera,14,7223
2014-11-24,san-luis,primera,15,1354
2014-11-24,san-luis,primera,16,5402
2014-11-24,san-luis,primera,17,2613
2014-11-24,san-luis,primera,18,0944
2014-11-24,san-luis,primera,19,2118
2014-11-24,san-luis,primera,20,0558
2014-11-24,san-luis,primera,Letras,- - - 
2014-11-25,san-luis,primera,1,7209
2014-11-25,san-luis,primera,2,1896
2014-11-25,san-luis,primera,3,5307
2014-11-25,san-luis,primera,4,6245
2014-11-25,san-luis,primera,5,9076
2014-11-25,san-luis,primera,6,9917
2014-11-25,san-luis,primera,7,6073
2014-11-25,san-luis,primera,8,9439
2014-11-25,san-luis,primera,9,6668
2014-11-25,san-luis,primera,10,4829
2014-11-25,san-luis,primera,11,8594
2014-11-25,san-luis,primera,12,1910
2014-11-25,san-luis,primera,13,6606
2014-11-25,san-luis,primera,14,7766
2014-11-25,san-luis,primera,15,3478
2014-11-25,san-luis,primera,16,0137
2014-11-25,san-luis,primera,17,4098
2014-11-25,san-luis,primera,18,2234
2014-11-25,san-luis,primera,19,6975
2014-11-25,san-luis,primera,20,2165
2014-11-25,san-luis,primera,Letras,- - - 
2014-11-26,san-luis,primera,1,1037
2014-11-26,san-luis,primera,2,6413
2014-11-26,san-luis,primera,3,3139
2014-11-26,san-luis,primera,4,2551
2014-11-26,san-luis,primera,5,4947
2014-11-26,san-luis,primera,6,9441
2014-11-26,san-luis,primera,7,1705
2014-11-26,san-luis,primera,8,8743
2014-11-26,san-luis,primera,9,3489
2014-11-26,san-luis,primera,10,0069
2014-11-26,san-luis,primera,11,4777
2014-11-26,san-luis,primera,12,0462
2014-11-26,san-luis,primera,13,3771
2014-11-26,san-luis,primera,14,1222
2014-11-26,san-luis,primera,15,2283
2014-11-26,san-luis,primera,16,7492
2014-11-26,san-luis,primera,17,3139
2014-11-26,san-luis,primera,18,0399
2014-11-26,san-luis,primera,19,1116
2014-11-26,san-luis,primera,20,7676
2014-11-26,san-luis,primera,Letras,- - - 
2014-11-27,san-luis,primera,1,6940
2014-11-27,san-luis,primera,2,0511
2014-11-27,san-luis,primera,3,6657
2014-11-27,san-luis,primera,4,4229
2014-11-27,san-luis,primera,5,8312
2014-11-27,san-luis,primera,6,2291
2014-11-27,san-luis,primera,7,5225
2014-11-27,san-luis,primera,8,8667
2014-11-27,san-luis,primera,9,8682
2014-11-27,san-luis,primera,10,9248
2014-11-27,san-luis,primera,11,5453
2014-11-27,san-luis,primera,12,6055
2014-11-27,san-luis,primera,13,8439
2014-11-27,san-luis,primera,14,2400
2014-11-27,san-luis,primera,15,0495
2014-11-27,san-luis,primera,16,1635
2014-11-27,san-luis,primera,17,6297
2014-11-27,san-luis,primera,18,5637
2014-11-27,san-luis,primera,19,4119
2014-11-27,san-luis,primera,20,3648
2014-11-27,san-luis,primera,Letras,- - - 
2014-11-28,san-luis,primera,1,1657
2014-11-28,san-luis,primera,2,5634
2014-11-28,san-luis,primera,3,8220
2014-11-28,san-luis,primera,4,1244
2014-11-28,san-luis,primera,5,0411
2014-11-28,san-luis,primera,6,5966
2014-11-28,san-luis,primera,7,3165
2014-11-28,san-luis,primera,8,2552
2014-11-28,san-luis,primera,9,4768
2014-11-28,san-luis,primera,10,9134
2014-11-28,san-luis,primera,11,8734
2014-11-28,san-luis,primera,12,2865
2014-11-28,san-luis,primera,13,7643
2014-11-28,san-luis,primera,14,2957
2014-11-28,san-luis,primera,15,4774
2014-11-28,san-luis,primera,16,8328
2014-11-28,san-luis,primera,17,2814
2014-11-28,san-luis,primera,18,2794
2014-11-28,san-luis,primera,19,3907
2014-11-28,san-luis,primera,20,5124
2014-11-28,san-luis,primera,Letras,- - - 
2014-11-29,san-luis,primera,1,2473
2014-11-29,san-luis,primera,2,1132
2014-11-29,san-luis,primera,3,3681
