date,quiniela,period,position,result
2014-11-17,misiones,vespertina,19,2032
2014-11-17,misiones,vespertina,20,0122
2014-11-17,misiones,vespertina,Letras,- - - 
2014-11-18,misiones,vespertina, 1,1479
2014-11-18,misiones,vespertina,2,4767
2014-11-18,misiones,vespertina,3,8932
2014-11-18,misiones,vespertina,4,0860
2014-11-18,misiones,vespertina,5,5159
2014-11-18,misiones,vespertina,6,5179
2014-11-18,misiones,vespertina,7,5952
2014-11-18,misiones,vespertina,8,2399
2014-11-18,misiones,vespertina,9,1274
2014-11-18,misiones,vespertina,10,5781
2014-11-18,misiones,vespertina,11,9368
2014-11-18,misiones,vespertina,12,8468
2014-11-18,misiones,vespertina,13,6142
2014-11-18,misiones,vespertina,14,6882
2014-11-18,misiones,vespertina,15,7236
2014-11-18,misiones,vespertina,16,4133
2014-11-18,misiones,vespertina,17,8742
2014-11-18,misiones,vespertina,18,3368
2014-11-18,misiones,vespertina,19,5388
2014-11-18,misiones,vespertina,20,2261
2014-11-18,misiones,vespertina,Letras,- - - 
2014-11-19,misiones,vespertina, 1,9407
2014-11-19,misiones,vespertina,2,4002
2014-11-19,misiones,vespertina,3,3756
2014-11-19,misiones,vespertina,4,3912
2014-11-19,misiones,vespertina,5,6254
2014-11-19,misiones,vespertina,6,6358
2014-11-19,misiones,vespertina,7,0894
2014-11-19,misiones,vespertina,8,8141
2014-11-19,misiones,vespertina,9,5144
2014-11-19,misiones,vespertina,10,1957
2014-11-19,misiones,vespertina,11,6262
2014-11-19,misiones,vespertina,12,9972
2014-11-19,misiones,vespertina,13,0364
2014-11-19,misiones,vespertina,14,4509
2014-11-19,misiones,vespertina,15,1397
2014-11-19,misiones,vespertina,16,9614
2014-11-19,misiones,vespertina,17,2812
2014-11-19,misiones,vespertina,18,4638
2014-11-19,misiones,vespertina,19,7306
2014-11-19,misiones,vespertina,20,1616
2014-11-19,misiones,vespertina,Letras,- - - 
2014-11-20,misiones,vespertina, 1,8932
2014-11-20,misiones,vespertina,2,0528
2014-11-20,misiones,vespertina,3,3594
2014-11-20,misiones,vespertina,4,7173
2014-11-20,misiones,vespertina,5,3939
2014-11-20,misiones,vespertina,6,7880
2014-11-20,misiones,vespertina,7,7368
2014-11-20,misiones,vespertina,8,8901
2014-11-20,misiones,vespertina,9,1742
2014-11-20,misiones,vespertina,10,1667
2014-11-20,misiones,vespertina,11,0260
2014-11-20,misiones,vespertina,12,6169
2014-11-20,misiones,vespertina,13,5142
2014-11-20,misiones,vespertina,14,6105
2014-11-20,misiones,vespertina,15,6449
2014-11-20,misiones,vespertina,16,5353
2014-11-20,misiones,vespertina,17,2060
2014-11-20,misiones,vespertina,18,8302
2014-11-20,misiones,vespertina,19,6125
2014-11-20,misiones,vespertina,20,1670
2014-11-20,misiones,vespertina,Letras,- - - 
2014-11-21,misiones,vespertina, 1,6427
2014-11-21,misiones,vespertina,2,2448
2014-11-21,misiones,vespertina,3,2062
2014-11-21,misiones,vespertina,4,1564
2014-11-21,misiones,vespertina,5,7220
2014-11-21,misiones,vespertina,6,2783
2014-11-21,misiones,vespertina,7,9183
2014-11-21,misiones,vespertina,8,6014
2014-11-21,misiones,vespertina,9,0933
2014-11-21,misiones,vespertina,10,7907
2014-11-21,misiones,vespertina,11,2007
2014-11-21,misiones,vespertina,12,0522
2014-11-21,misiones,vespertina,13,2394
2014-11-21,misiones,vespertina,14,0387
2014-11-21,misiones,vespertina,15,9683
2014-11-21,misiones,vespertina,16,0507
2014-11-21,misiones,vespertina,17,5320
2014-11-21,misiones,vespertina,18,5844
2014-11-21,misiones,vespertina,19,9815
2014-11-21,misiones,vespertina,20,9701
2014-11-21,misiones,vespertina,Letras,- - - 
2014-11-25,misiones,vespertina, 1,8359
2014-11-25,misiones,vespertina,2,4450
2014-11-25,misiones,vespertina,3,7012
2014-11-25,misiones,vespertina,4,0564
2014-11-25,misiones,vespertina,5,1416
2014-11-25,misiones,vespertina,6,8393
2014-11-25,misiones,vespertina,7,0107
2014-11-25,misiones,vespertina,8,4758
2014-11-25,misiones,vespertina,9,7930
2014-11-25,misiones,vespertina,10,3803
2014-11-25,misiones,vespertina,11,2549
2014-11-25,misiones,vespertina,12,3983
2014-11-25,misiones,vespertina,13,5601
2014-11-25,misiones,vespertina,14,2793
2014-11-25,misiones,vespertina,15,1040
2014-11-25,misiones,vespertina,16,6072
2014-11-25,misiones,vespertina,17,9896
2014-11-25,misiones,vespertina,18,7444
2014-11-25,misiones,vespertina,19,0928
2014-11-25,misiones,vespertina,20,6186
2014-11-25,misiones,vespertina,Letras,- - - 
2014-11-26,misiones,vespertina, 1,5560
2014-11-26,misiones,vespertina,2,4630
2014-11-26,misiones,vespertina,3,6422
2014-11-26,misiones,vespertina,4,4064
2014-11-26,misiones,vespertina,5,1827
2014-11-26,misiones,vespertina,6,2067
2014-11-26,misiones,vespertina,7,0191
2014-11-26,misiones,vespertina,8,8561
2014-11-26,misiones,vespertina,9,0156
2014-11-26,misiones,vespertina,10,6590
2014-11-26,misiones,vespertina,11,1710
2014-11-26,misiones,vespertina,12,5373
2014-11-26,misiones,vespertina,13,1599
2014-11-26,misiones,vespertina,14,3852
2014-11-26,misiones,vespertina,15,3270
2014-11-26,misiones,vespertina,16,1198
2014-11-26,misiones,vespertina,17,5203
2014-11-26,misiones,vespertina,18,9908
2014-11-26,misiones,vespertina,19,6213
2014-11-26,misiones,vespertina,20,0835
2014-11-26,misiones,vespertina,Letras,- - - 
2014-11-27,misiones,vespertina, 1,7446
2014-11-27,misiones,vespertina,2,2101
2014-11-27,misiones,vespertina,3,2052
2014-11-27,misiones,vespertina,4,2330
2014-11-27,misiones,vespertina,5,7616
2014-11-27,misiones,vespertina,6,4812
2014-11-27,misiones,vespertina,7,1603
2014-11-27,misiones,vespertina,8,5142
2014-11-27,misiones,vespertina,9,5198
2014-11-27,misiones,vespertina,10,3568
2014-11-27,misiones,vespertina,11,9886
2014-11-27,misiones,vespertina,12,9006
2014-11-27,misiones,vespertina,13,5595
2014-11-27,misiones,vespertina,14,3680
2014-11-27,misiones,vespertina,15,9249
2014-11-27,misiones,vespertina,16,6539
2014-11-27,misiones,vespertina,17,9989
2014-11-27,misiones,vespertina,18,5935
2014-11-27,misiones,vespertina,19,2949
2014-11-27,misiones,vespertina,20,4581
2014-11-27,misiones,vespertina,Letras,- - - 
2014-11-28,misiones,vespertina, 1,3998
2014-11-28,misiones,vespertina,2,5693
2014-11-28,misiones,vespertina,3,9561
2014-11-28,misiones,vespertina,4,3287
2014-11-28,misiones,vespertina,5,9348
2014-11-28,misiones,vespertina,6,6331
2014-11-28,misiones,vespertina,7,9760
2014-11-28,misiones,vespertina,8,4853
2014-11-28,misiones,vespertina,9,7265
2014-11-28,misiones,vespertina,10,8538
2014-11-28,misiones,vespertina,11,4642
2014-11-28,misiones,vespertina,12,5882
2014-11-28,misiones,vespertina,13,7239
2014-11-28,misiones,vespertina,14,4748
2014-11-28,misiones,vespertina,15,2346
2014-11-28,misiones,vespertina,16,4918
2014-11-28,misiones,vespertina,17,8684
2014-11-28,misiones,vespertina,18,3803
2014-11-28,misiones,vespertina,19,5578
2014-11-28,misiones,vespertina,20,2196
2014-11-28,misiones,vespertina,Letras,- - - 
2014-12-01,misiones,vespertina, 1,7922
2014-12-01,misiones,vespertina,2,9308
2014-12-01,misiones,vespertina,3,5621
2014-12-01,misiones,vespertina,4,7484
2014-12-01,misiones,vespertina,5,4865
2014-12-01,misiones,vespertina,6,6492
2014-12-01,misiones,vespertina,7,0276
2014-12-01,misiones,vespertina,8,7749
2014-12-01,misiones,vespertina,9,5305
2014-12-01,misiones,vespertina,10,4109
2014-12-01,misiones,vespertina,11,5284
2014-12-01,misiones,vespertina,12,5288
2014-12-01,misiones,vespertina,13,0888
2014-12-01,misiones,vespertina,14,3186
2014-12-01,misiones,vespertina,15,4847
2014-12-01,misiones,vespertina,16,1169
2014-12-01,misiones,vespertina,17,9408
2014-12-01,misiones,vespertina,18,0328
2014-12-01,misiones,vespertina,19,4454
2014-12-01,misiones,vespertina,20,5661
2014-12-01,misiones,vespertina,Letras,- - - 
2014-12-02,misiones,vespertina, 1,0909
2014-12-02,misiones,vespertina,2,0025
2014-12-02,misiones,vespertina,3,6624
2014-12-02,misiones,vespertina,4,6899
2014-12-02,misiones,vespertina,5,5790
2014-12-02,misiones,vespertina,6,1511
2014-12-02,misiones,vespertina,7,1982
2014-12-02,misiones,vespertina,8,2948
2014-12-02,misiones,vespertina,9,5805
2014-12-02,misiones,vespertina,10,6989
2014-12-02,misiones,vespertina,11,2535
2014-12-02,misiones,vespertina,12,5351
2014-12-02,misiones,vespertina,13,8066
2014-12-02,misiones,vespertina,14,2951
2014-12-02,misiones,vespertina,15,4592
2014-12-02,misiones,vespertina,16,3067
2014-12-02,misiones,vespertina,17,1217
2014-12-02,misiones,vespertina,18,5403
2014-12-02,misiones,vespertina,19,1627
2014-12-02,misiones,vespertina,20,5796
2014-12-02,misiones,vespertina,Letras,- - - 
2014-12-03,misiones,vespertina, 1,1390
2014-12-03,misiones,vespertina,2,3073
2014-12-03,misiones,vespertina,3,3410
2014-12-03,misiones,vespertina,4,0428
2014-12-03,misiones,vespertina,5,6883
2014-12-03,misiones,vespertina,6,7090
2014-12-03,misiones,vespertina,7,2254
2014-12-03,misiones,vespertina,8,6931
2014-12-03,misiones,vespertina,9,0285
2014-12-03,misiones,vespertina,10,2731
2014-12-03,misiones,vespertina,11,1272
2014-12-03,misiones,vespertina,12,9886
2014-12-03,misiones,vespertina,13,9216
2014-12-03,misiones,vespertina,14,4388
2014-12-03,misiones,vespertina,15,2737
2014-12-03,misiones,vespertina,16,6337
