date,quiniela,period,position,result
2018-06-07,mendoza,primera,12,5591
2018-06-07,mendoza,primera,13,7029
2018-06-07,mendoza,primera,14,4681
2018-06-07,mendoza,primera,15,9722
2018-06-07,mendoza,primera,16,2106
2018-06-07,mendoza,primera,17,4612
2018-06-07,mendoza,primera,18,7969
2018-06-07,mendoza,primera,19,5479
2018-06-07,mendoza,primera,20,2595
2018-06-07,mendoza,primera,Letras,- - - 
2018-06-08,mendoza,primera,1,9141
2018-06-08,mendoza,primera,2,1642
2018-06-08,mendoza,primera,3,4357
2018-06-08,mendoza,primera,4,0052
2018-06-08,mendoza,primera,5,2793
2018-06-08,mendoza,primera,6,9154
2018-06-08,mendoza,primera,7,8658
2018-06-08,mendoza,primera,8,7209
2018-06-08,mendoza,primera,9,3515
2018-06-08,mendoza,primera,10,4937
2018-06-08,mendoza,primera,11,6778
2018-06-08,mendoza,primera,12,6855
2018-06-08,mendoza,primera,13,2164
2018-06-08,mendoza,primera,14,9610
2018-06-08,mendoza,primera,15,5357
2018-06-08,mendoza,primera,16,4225
2018-06-08,mendoza,primera,17,0440
2018-06-08,mendoza,primera,18,7312
2018-06-08,mendoza,primera,19,0222
2018-06-08,mendoza,primera,20,0857
2018-06-08,mendoza,primera,Letras,- - - 
2018-06-11,mendoza,primera,1,8757
2018-06-11,mendoza,primera,2,6415
2018-06-11,mendoza,primera,3,5490
2018-06-11,mendoza,primera,4,2424
2018-06-11,mendoza,primera,5,6969
2018-06-11,mendoza,primera,6,6398
2018-06-11,mendoza,primera,7,5384
2018-06-11,mendoza,primera,8,6229
2018-06-11,mendoza,primera,9,0234
2018-06-11,mendoza,primera,10,0796
2018-06-11,mendoza,primera,11,9594
2018-06-11,mendoza,primera,12,2333
2018-06-11,mendoza,primera,13,1951
2018-06-11,mendoza,primera,14,3249
2018-06-11,mendoza,primera,15,1049
2018-06-11,mendoza,primera,16,2241
2018-06-11,mendoza,primera,17,8478
2018-06-11,mendoza,primera,18,9318
2018-06-11,mendoza,primera,19,6264
2018-06-11,mendoza,primera,20,8329
2018-06-11,mendoza,primera,Letras,- - - 
2018-06-12,mendoza,primera,1,2531
2018-06-12,mendoza,primera,2,9180
2018-06-12,mendoza,primera,3,4507
2018-06-12,mendoza,primera,4,0444
2018-06-12,mendoza,primera,5,8096
2018-06-12,mendoza,primera,6,6431
2018-06-12,mendoza,primera,7,5497
2018-06-12,mendoza,primera,8,2088
2018-06-12,mendoza,primera,9,0191
2018-06-12,mendoza,primera,10,5865
2018-06-12,mendoza,primera,11,5986
2018-06-12,mendoza,primera,12,0700
2018-06-12,mendoza,primera,13,4278
2018-06-12,mendoza,primera,14,6592
2018-06-12,mendoza,primera,15,5012
2018-06-12,mendoza,primera,16,6902
2018-06-12,mendoza,primera,17,2751
2018-06-12,mendoza,primera,18,3468
2018-06-12,mendoza,primera,19,1332
2018-06-12,mendoza,primera,20,1561
2018-06-12,mendoza,primera,Letras,- - - 
2018-06-13,mendoza,primera,1,9855
2018-06-13,mendoza,primera,2,3758
2018-06-13,mendoza,primera,3,4624
2018-06-13,mendoza,primera,4,6920
2018-06-13,mendoza,primera,5,5711
2018-06-13,mendoza,primera,6,2625
2018-06-13,mendoza,primera,7,3636
2018-06-13,mendoza,primera,8,0798
2018-06-13,mendoza,primera,9,8427
2018-06-13,mendoza,primera,10,1336
2018-06-13,mendoza,primera,11,3393
2018-06-13,mendoza,primera,12,1600
2018-06-13,mendoza,primera,13,3210
2018-06-13,mendoza,primera,14,1987
2018-06-13,mendoza,primera,15,5920
2018-06-13,mendoza,primera,16,5813
2018-06-13,mendoza,primera,17,9929
2018-06-13,mendoza,primera,18,0300
2018-06-13,mendoza,primera,19,4363
2018-06-13,mendoza,primera,20,6654
2018-06-13,mendoza,primera,Letras,- - - 
2018-06-14,mendoza,primera,1,8894
2018-06-14,mendoza,primera,2,2427
2018-06-14,mendoza,primera,3,1966
2018-06-14,mendoza,primera,4,2927
2018-06-14,mendoza,primera,5,6149
2018-06-14,mendoza,primera,6,1849
2018-06-14,mendoza,primera,7,1190
2018-06-14,mendoza,primera,8,9164
2018-06-14,mendoza,primera,9,5685
2018-06-14,mendoza,primera,10,9761
2018-06-14,mendoza,primera,11,4756
2018-06-14,mendoza,primera,12,9588
2018-06-14,mendoza,primera,13,0787
2018-06-14,mendoza,primera,14,6166
2018-06-14,mendoza,primera,15,7086
2018-06-14,mendoza,primera,16,8010
2018-06-14,mendoza,primera,17,6127
2018-06-14,mendoza,primera,18,9187
2018-06-14,mendoza,primera,19,2883
2018-06-14,mendoza,primera,20,1434
2018-06-14,mendoza,primera,Letras,- - - 
2018-06-15,mendoza,primera,1,2136
2018-06-15,mendoza,primera,2,1620
2018-06-15,mendoza,primera,3,2531
2018-06-15,mendoza,primera,4,8757
2018-06-15,mendoza,primera,5,2762
2018-06-15,mendoza,primera,6,9774
2018-06-15,mendoza,primera,7,4153
2018-06-15,mendoza,primera,8,2885
2018-06-15,mendoza,primera,9,3758
2018-06-15,mendoza,primera,10,6543
2018-06-15,mendoza,primera,11,2034
2018-06-15,mendoza,primera,12,2432
