date,quiniela,period,position,result
2014-11-13,misiones,primera,12,0743
2014-11-13,misiones,primera,13,9183
2014-11-13,misiones,primera,14,6222
2014-11-13,misiones,primera,15,4672
2014-11-13,misiones,primera,16,8278
2014-11-13,misiones,primera,17,3686
2014-11-13,misiones,primera,18,3802
2014-11-13,misiones,primera,19,6150
2014-11-13,misiones,primera,20,4228
2014-11-13,misiones,primera,Letras,- - - 
2014-11-14,misiones,primera,1,0969
2014-11-14,misiones,primera,2,7152
2014-11-14,misiones,primera,3,3608
2014-11-14,misiones,primera,4,1637
2014-11-14,misiones,primera,5,0270
2014-11-14,misiones,primera,6,6458
2014-11-14,misiones,primera,7,2095
2014-11-14,misiones,primera,8,6431
2014-11-14,misiones,primera,9,1114
2014-11-14,misiones,primera,10,5462
2014-11-14,misiones,primera,11,9604
2014-11-14,misiones,primera,12,2803
2014-11-14,misiones,primera,13,9010
2014-11-14,misiones,primera,14,1996
2014-11-14,misiones,primera,15,8266
2014-11-14,misiones,primera,16,8765
2014-11-14,misiones,primera,17,2246
2014-11-14,misiones,primera,18,7097
2014-11-14,misiones,primera,19,3655
2014-11-14,misiones,primera,20,2672
2014-11-14,misiones,primera,Letras,- - - 
2014-11-15,misiones,primera,1,8792
2014-11-15,misiones,primera,2,1641
2014-11-15,misiones,primera,3,8386
2014-11-15,misiones,primera,4,4314
2014-11-15,misiones,primera,5,0712
2014-11-15,misiones,primera,6,6552
2014-11-15,misiones,primera,7,1632
2014-11-15,misiones,primera,8,2816
2014-11-15,misiones,primera,9,4825
2014-11-15,misiones,primera,10,4801
2014-11-15,misiones,primera,11,1266
2014-11-15,misiones,primera,12,3457
2014-11-15,misiones,primera,13,4626
2014-11-15,misiones,primera,14,7119
2014-11-15,misiones,primera,15,7629
2014-11-15,misiones,primera,16,0744
2014-11-15,misiones,primera,17,4560
2014-11-15,misiones,primera,18,8942
2014-11-15,misiones,primera,19,4859
2014-11-15,misiones,primera,20,9280
2014-11-15,misiones,primera,Letras,- - - 
2014-11-17,misiones,primera,1,4690
2014-11-17,misiones,primera,2,8422
2014-11-17,misiones,primera,3,1393
2014-11-17,misiones,primera,4,8851
2014-11-17,misiones,primera,5,3827
2014-11-17,misiones,primera,6,0619
2014-11-17,misiones,primera,7,3387
2014-11-17,misiones,primera,8,4631
2014-11-17,misiones,primera,9,6768
2014-11-17,misiones,primera,10,2210
2014-11-17,misiones,primera,11,6322
2014-11-17,misiones,primera,12,6871
2014-11-17,misiones,primera,13,0984
2014-11-17,misiones,primera,14,2048
2014-11-17,misiones,primera,15,3863
2014-11-17,misiones,primera,16,3608
2014-11-17,misiones,primera,17,0080
2014-11-17,misiones,primera,18,2793
2014-11-17,misiones,primera,19,6237
2014-11-17,misiones,primera,20,3659
2014-11-17,misiones,primera,Letras,- - - 
2014-11-18,misiones,primera,1,4762
2014-11-18,misiones,primera,2,7035
2014-11-18,misiones,primera,3,4258
2014-11-18,misiones,primera,4,0047
2014-11-18,misiones,primera,5,9594
2014-11-18,misiones,primera,6,9439
2014-11-18,misiones,primera,7,9323
2014-11-18,misiones,primera,8,8733
2014-11-18,misiones,primera,9,9938
2014-11-18,misiones,primera,10,4521
2014-11-18,misiones,primera,11,2840
2014-11-18,misiones,primera,12,8275
2014-11-18,misiones,primera,13,7380
2014-11-18,misiones,primera,14,7919
2014-11-18,misiones,primera,15,6842
2014-11-18,misiones,primera,16,1686
2014-11-18,misiones,primera,17,1419
2014-11-18,misiones,primera,18,4900
2014-11-18,misiones,primera,19,5532
2014-11-18,misiones,primera,20,7154
2014-11-18,misiones,primera,Letras,- - - 
2014-11-19,misiones,primera,1,4593
2014-11-19,misiones,primera,2,6977
2014-11-19,misiones,primera,3,1540
2014-11-19,misiones,primera,4,2014
2014-11-19,misiones,primera,5,4207
2014-11-19,misiones,primera,6,3631
2014-11-19,misiones,primera,7,3713
2014-11-19,misiones,primera,8,9772
2014-11-19,misiones,primera,9,2478
2014-11-19,misiones,primera,10,3934
2014-11-19,misiones,primera,11,4791
2014-11-19,misiones,primera,12,6119
2014-11-19,misiones,primera,13,5883
2014-11-19,misiones,primera,14,4515
2014-11-19,misiones,primera,15,6345
2014-11-19,misiones,primera,16,4257
2014-11-19,misiones,primera,17,0457
2014-11-19,misiones,primera,18,8457
2014-11-19,misiones,primera,19,0117
2014-11-19,misiones,primera,20,5566
2014-11-19,misiones,primera,Letras,- - - 
2014-11-20,misiones,primera,1,1648
2014-11-20,misiones,primera,2,8001
2014-11-20,misiones,primera,3,3801
2014-11-20,misiones,primera,4,5512
2014-11-20,misiones,primera,5,4251
2014-11-20,misiones,primera,6,8405
2014-11-20,misiones,primera,7,5642
2014-11-20,misiones,primera,8,6070
2014-11-20,misiones,primera,9,9811
2014-11-20,misiones,primera,10,6482
2014-11-20,misiones,primera,11,8486
2014-11-20,misiones,primera,12,4916
2014-11-20,misiones,primera,13,3632
2014-11-20,misiones,primera,14,4987
2014-11-20,misiones,primera,15,6115
2014-11-20,misiones,primera,16,8483
2014-11-20,misiones,primera,17,7386
2014-11-20,misiones,primera,18,3838
2014-11-20,misiones,primera,19,2629
2014-11-20,misiones,primera,20,7034
2014-11-20,misiones,primera,Letras,- - - 
2014-11-21,misiones,primera,1,4303
2014-11-21,misiones,primera,2,9401
2014-11-21,misiones,primera,3,1480
2014-11-21,misiones,primera,4,2011
2014-11-21,misiones,primera,5,8783
2014-11-21,misiones,primera,6,2549
2014-11-21,misiones,primera,7,0925
2014-11-21,misiones,primera,8,3974
2014-11-21,misiones,primera,9,1772
2014-11-21,misiones,primera,10,3801
2014-11-21,misiones,primera,11,6423
2014-11-21,misiones,primera,12,2684
2014-11-21,misiones,primera,13,0036
2014-11-21,misiones,primera,14,9484
2014-11-21,misiones,primera,15,3563
2014-11-21,misiones,primera,16,1122
2014-11-21,misiones,primera,17,2582
2014-11-21,misiones,primera,18,8686
2014-11-21,misiones,primera,19,2741
2014-11-21,misiones,primera,20,7883
2014-11-21,misiones,primera,Letras,- - - 
2014-11-22,misiones,primera,1,9964
2014-11-22,misiones,primera,2,5941
2014-11-22,misiones,primera,3,5199
2014-11-22,misiones,primera,4,3608
2014-11-22,misiones,primera,5,6839
2014-11-22,misiones,primera,6,3637
2014-11-22,misiones,primera,7,2064
2014-11-22,misiones,primera,8,5946
2014-11-22,misiones,primera,9,6866
2014-11-22,misiones,primera,10,6892
2014-11-22,misiones,primera,11,2818
2014-11-22,misiones,primera,12,8507
2014-11-22,misiones,primera,13,3456
2014-11-22,misiones,primera,14,8181
2014-11-22,misiones,primera,15,7725
2014-11-22,misiones,primera,16,2132
2014-11-22,misiones,primera,17,7284
2014-11-22,misiones,primera,18,8960
2014-11-22,misiones,primera,19,1380
2014-11-22,misiones,primera,20,8765
2014-11-22,misiones,primera,Letras,- - - 
2014-11-24,misiones,primera,1,0182
2014-11-24,misiones,primera,2,8186
2014-11-24,misiones,primera,3,2164
