date,quiniela,period,position,result
2014-11-21,corrientes,primera,2,6643
2014-11-21,corrientes,primera,3,4670
2014-11-21,corrientes,primera,4,7046
2014-11-21,corrientes,primera,5,1246
2014-11-21,corrientes,primera,6,8019
2014-11-21,corrientes,primera,7,6017
2014-11-21,corrientes,primera,8,9784
2014-11-21,corrientes,primera,9,4249
2014-11-21,corrientes,primera,10,7402
2014-11-21,corrientes,primera,11,4574
2014-11-21,corrientes,primera,12,4846
2014-11-21,corrientes,primera,13,0574
2014-11-21,corrientes,primera,14,8469
2014-11-21,corrientes,primera,15,1295
2014-11-21,corrientes,primera,16,7894
2014-11-21,corrientes,primera,17,8504
2014-11-21,corrientes,primera,18,0055
2014-11-21,corrientes,primera,19,5652
2014-11-21,corrientes,primera,20,4258
2014-11-21,corrientes,primera,Letras,- - - 
2014-11-22,corrientes,primera,1,5421
2014-11-22,corrientes,primera,2,1895
2014-11-22,corrientes,primera,3,9835
2014-11-22,corrientes,primera,4,0096
2014-11-22,corrientes,primera,5,6397
2014-11-22,corrientes,primera,6,3174
2014-11-22,corrientes,primera,7,7441
2014-11-22,corrientes,primera,8,3853
2014-11-22,corrientes,primera,9,4413
2014-11-22,corrientes,primera,10,4704
2014-11-22,corrientes,primera,11,3831
2014-11-22,corrientes,primera,12,1845
2014-11-22,corrientes,primera,13,5189
2014-11-22,corrientes,primera,14,3962
2014-11-22,corrientes,primera,15,6089
2014-11-22,corrientes,primera,16,4774
2014-11-22,corrientes,primera,17,3396
2014-11-22,corrientes,primera,18,6146
2014-11-22,corrientes,primera,19,9868
2014-11-22,corrientes,primera,20,0795
2014-11-22,corrientes,primera,Letras,- - - 
2014-11-24,corrientes,primera,1,6457
2014-11-24,corrientes,primera,2,3044
2014-11-24,corrientes,primera,3,2041
2014-11-24,corrientes,primera,4,7872
2014-11-24,corrientes,primera,5,4551
2014-11-24,corrientes,primera,6,0419
2014-11-24,corrientes,primera,7,3335
2014-11-24,corrientes,primera,8,2720
2014-11-24,corrientes,primera,9,5787
2014-11-24,corrientes,primera,10,5061
2014-11-24,corrientes,primera,11,3479
2014-11-24,corrientes,primera,12,8712
2014-11-24,corrientes,primera,13,8102
2014-11-24,corrientes,primera,14,9786
2014-11-24,corrientes,primera,15,6789
2014-11-24,corrientes,primera,16,9178
2014-11-24,corrientes,primera,17,3885
2014-11-24,corrientes,primera,18,2176
2014-11-24,corrientes,primera,19,6685
2014-11-24,corrientes,primera,20,5012
2014-11-24,corrientes,primera,Letras,- - - 
2014-11-25,corrientes,primera,1,0794
2014-11-25,corrientes,primera,2,7661
2014-11-25,corrientes,primera,3,7047
2014-11-25,corrientes,primera,4,6183
2014-11-25,corrientes,primera,5,0054
2014-11-25,corrientes,primera,6,9625
2014-11-25,corrientes,primera,7,0572
2014-11-25,corrientes,primera,8,9516
2014-11-25,corrientes,primera,9,0583
2014-11-25,corrientes,primera,10,6429
2014-11-25,corrientes,primera,11,4536
2014-11-25,corrientes,primera,12,4596
2014-11-25,corrientes,primera,13,1951
2014-11-25,corrientes,primera,14,8102
2014-11-25,corrientes,primera,15,5288
2014-11-25,corrientes,primera,16,2536
2014-11-25,corrientes,primera,17,1475
2014-11-25,corrientes,primera,18,0654
2014-11-25,corrientes,primera,19,7380
2014-11-25,corrientes,primera,20,8115
2014-11-25,corrientes,primera,Letras,- - - 
2014-11-26,corrientes,primera,1,0343
2014-11-26,corrientes,primera,2,4743
2014-11-26,corrientes,primera,3,8130
2014-11-26,corrientes,primera,4,8446
2014-11-26,corrientes,primera,5,5253
2014-11-26,corrientes,primera,6,9389
2014-11-26,corrientes,primera,7,6611
2014-11-26,corrientes,primera,8,3883
2014-11-26,corrientes,primera,9,3922
2014-11-26,corrientes,primera,10,6566
2014-11-26,corrientes,primera,11,6324
2014-11-26,corrientes,primera,12,8677
2014-11-26,corrientes,primera,13,0449
2014-11-26,corrientes,primera,14,8602
2014-11-26,corrientes,primera,15,6865
2014-11-26,corrientes,primera,16,3022
2014-11-26,corrientes,primera,17,3629
2014-11-26,corrientes,primera,18,2581
2014-11-26,corrientes,primera,19,1136
2014-11-26,corrientes,primera,20,8898
2014-11-26,corrientes,primera,Letras,- - - 
2014-11-27,corrientes,primera,1,3853
2014-11-27,corrientes,primera,2,2790
2014-11-27,corrientes,primera,3,6024
2014-11-27,corrientes,primera,4,5009
2014-11-27,corrientes,primera,5,4708
2014-11-27,corrientes,primera,6,9904
2014-11-27,corrientes,primera,7,3269
2014-11-27,corrientes,primera,8,4344
2014-11-27,corrientes,primera,9,5425
2014-11-27,corrientes,primera,10,2055
2014-11-27,corrientes,primera,11,6169
2014-11-27,corrientes,primera,12,6195
2014-11-27,corrientes,primera,13,0156
2014-11-27,corrientes,primera,14,8136
2014-11-27,corrientes,primera,15,6260
