date,quiniela,period,position,result
2014-11-18,misiones,matutina,Letras,- - - 
2014-11-19,misiones,matutina, 1,9691
2014-11-19,misiones,matutina,2,0258
2014-11-19,misiones,matutina,3,7463
2014-11-19,misiones,matutina,4,6183
2014-11-19,misiones,matutina,5,4612
2014-11-19,misiones,matutina,6,4422
2014-11-19,misiones,matutina,7,0968
2014-11-19,misiones,matutina,8,5715
2014-11-19,misiones,matutina,9,0785
2014-11-19,misiones,matutina,10,3373
2014-11-19,misiones,matutina,11,8301
2014-11-19,misiones,matutina,12,9020
2014-11-19,misiones,matutina,13,2319
2014-11-19,misiones,matutina,14,7032
2014-11-19,misiones,matutina,15,2908
2014-11-19,misiones,matutina,16,0997
2014-11-19,misiones,matutina,17,9998
2014-11-19,misiones,matutina,18,4119
2014-11-19,misiones,matutina,19,6928
2014-11-19,misiones,matutina,20,3751
2014-11-19,misiones,matutina,Letras,- - - 
2014-11-20,misiones,matutina, 1,4086
2014-11-20,misiones,matutina,2,4235
2014-11-20,misiones,matutina,3,8353
2014-11-20,misiones,matutina,4,7093
2014-11-20,misiones,matutina,5,9971
2014-11-20,misiones,matutina,6,3130
2014-11-20,misiones,matutina,7,4337
2014-11-20,misiones,matutina,8,0100
2014-11-20,misiones,matutina,9,1049
2014-11-20,misiones,matutina,10,6346
2014-11-20,misiones,matutina,11,3516
2014-11-20,misiones,matutina,12,5679
2014-11-20,misiones,matutina,13,1953
2014-11-20,misiones,matutina,14,2483
2014-11-20,misiones,matutina,15,4021
2014-11-20,misiones,matutina,16,0872
2014-11-20,misiones,matutina,17,4278
2014-11-20,misiones,matutina,18,0563
2014-11-20,misiones,matutina,19,4685
2014-11-20,misiones,matutina,20,6772
2014-11-20,misiones,matutina,Letras,- - - 
2014-11-21,misiones,matutina, 1,3038
2014-11-21,misiones,matutina,2,5654
2014-11-21,misiones,matutina,3,3149
2014-11-21,misiones,matutina,4,6503
2014-11-21,misiones,matutina,5,9258
2014-11-21,misiones,matutina,6,7012
2014-11-21,misiones,matutina,7,7100
2014-11-21,misiones,matutina,8,1234
2014-11-21,misiones,matutina,9,2355
2014-11-21,misiones,matutina,10,5638
2014-11-21,misiones,matutina,11,8849
2014-11-21,misiones,matutina,12,4782
2014-11-21,misiones,matutina,13,1076
2014-11-21,misiones,matutina,14,9200
2014-11-21,misiones,matutina,15,3316
2014-11-21,misiones,matutina,16,6184
2014-11-21,misiones,matutina,17,9325
2014-11-21,misiones,matutina,18,1292
2014-11-21,misiones,matutina,19,7803
2014-11-21,misiones,matutina,20,6052
2014-11-21,misiones,matutina,Letras,- - - 
2014-11-22,misiones,matutina, 1,9664
2014-11-22,misiones,matutina,2,0015
2014-11-22,misiones,matutina,3,0812
2014-11-22,misiones,matutina,4,1498
2014-11-22,misiones,matutina,5,4857
2014-11-22,misiones,matutina,6,5936
2014-11-22,misiones,matutina,7,2397
2014-11-22,misiones,matutina,8,4057
2014-11-22,misiones,matutina,9,8529
2014-11-22,misiones,matutina,10,3440
2014-11-22,misiones,matutina,11,6606
2014-11-22,misiones,matutina,12,0025
2014-11-22,misiones,matutina,13,9213
2014-11-22,misiones,matutina,14,7721
2014-11-22,misiones,matutina,15,0914
2014-11-22,misiones,matutina,16,6929
2014-11-22,misiones,matutina,17,3998
2014-11-22,misiones,matutina,18,3004
2014-11-22,misiones,matutina,19,5621
2014-11-22,misiones,matutina,20,7142
2014-11-22,misiones,matutina,Letras,- - - 
2014-11-24,misiones,matutina, 1,0322
2014-11-24,misiones,matutina,2,2448
2014-11-24,misiones,matutina,3,8394
2014-11-24,misiones,matutina,4,4936
2014-11-24,misiones,matutina,5,1549
2014-11-24,misiones,matutina,6,6702
2014-11-24,misiones,matutina,7,1358
2014-11-24,misiones,matutina,8,6216
2014-11-24,misiones,matutina,9,1374
2014-11-24,misiones,matutina,10,8497
2014-11-24,misiones,matutina,11,4459
2014-11-24,misiones,matutina,12,3634
2014-11-24,misiones,matutina,13,5184
2014-11-24,misiones,matutina,14,8122
2014-11-24,misiones,matutina,15,0130
2014-11-24,misiones,matutina,16,7445
2014-11-24,misiones,matutina,17,7566
2014-11-24,misiones,matutina,18,6633
2014-11-24,misiones,matutina,19,7796
