date,quiniela,period,position,result
2014-11-15,misiones,nocturna,18,7367
2014-11-15,misiones,nocturna,19,6703
2014-11-15,misiones,nocturna,20,7699
2014-11-15,misiones,nocturna,Letras,- - -
2014-11-17,misiones,nocturna, 1,9104
2014-11-17,misiones,nocturna,2,9873
2014-11-17,misiones,nocturna,3,6051
2014-11-17,misiones,nocturna,4,4843
2014-11-17,misiones,nocturna,5,6464
2014-11-17,misiones,nocturna,6,0744
2014-11-17,misiones,nocturna,7,2935
2014-11-17,misiones,nocturna,8,5174
2014-11-17,misiones,nocturna,9,4707
2014-11-17,misiones,nocturna,10,2478
2014-11-17,misiones,nocturna,11,4027
2014-11-17,misiones,nocturna,12,5392
2014-11-17,misiones,nocturna,13,5339
2014-11-17,misiones,nocturna,14,1262
2014-11-17,misiones,nocturna,15,9049
2014-11-17,misiones,nocturna,16,0906
2014-11-17,misiones,nocturna,17,8419
2014-11-17,misiones,nocturna,18,4628
2014-11-17,misiones,nocturna,19,7021
2014-11-17,misiones,nocturna,20,0814
2014-11-17,misiones,nocturna,Letras,- - -
2014-11-18,misiones,nocturna, 1,0330
2014-11-18,misiones,nocturna,2,8185
2014-11-18,misiones,nocturna,3,0633
2014-11-18,misiones,nocturna,4,3254
2014-11-18,misiones,nocturna,5,1136
2014-11-18,misiones,nocturna,6,9259
2014-11-18,misiones,nocturna,7,2365
2014-11-18,misiones,nocturna,8,0156
2014-11-18,misiones,nocturna,9,9736
2014-11-18,misiones,nocturna,10,6154
2014-11-18,misiones,nocturna,11,9624
2014-11-18,misiones,nocturna,12,3607
2014-11-18,misiones,nocturna,13,3415
2014-11-18,misiones,nocturna,14,1780
2014-11-18,misiones,nocturna,15,1221
2014-11-18,misiones,nocturna,16,2175
2014-11-18,misiones,nocturna,17,8079
2014-11-18,misiones,nocturna,18,7481
2014-11-18,misiones,nocturna,19,3751
2014-11-18,misiones,nocturna,20,2494
2014-11-18,misiones,nocturna,Letras,- - -
2014-11-19,misiones,nocturna, 1,5431
2014-11-19,misiones,nocturna,2,0083
2014-11-19,misiones,nocturna,3,0978
2014-11-19,misiones,nocturna,4,1343
2014-11-19,misiones,nocturna,5,7003
2014-11-19,misiones,nocturna,6,2732
2014-11-19,misiones,nocturna,7,7102
2014-11-19,misiones,nocturna,8,9881
2014-11-19,misiones,nocturna,9,9836
2014-11-19,misiones,nocturna,10,1290
2014-11-19,misiones,nocturna,11,9442
2014-11-19,misiones,nocturna,12,3131
2014-11-19,misiones,nocturna,13,3856
2014-11-19,misiones,nocturna,14,3499
2014-11-19,misiones,nocturna,15,0631
2014-11-19,misiones,nocturna,16,7902
2014-11-19,misiones,nocturna,17,4268
2014-11-19,misiones,nocturna,18,9900
2014-11-19,misiones,nocturna,19,4708
2014-11-19,misiones,nocturna,20,6832
2014-11-19,misiones,nocturna,Letras,- - -
2014-11-20,misiones,nocturna, 1,4826
2014-11-20,misiones,nocturna,2,0177
2014-11-20,misiones,nocturna,3,9861
2014-11-20,misiones,nocturna,4,5453
2014-11-20,misiones,nocturna,5,8337
2014-11-20,misiones,nocturna,6,8486
2014-11-20,misiones,nocturna,7,1236
2014-11-20,misiones,nocturna,8,4475
2014-11-20,misiones,nocturna,9,7950
2014-11-20,misiones,nocturna,10,5392
2014-11-20,misiones,nocturna,11,9566
2014-11-20,misiones,nocturna,12,2948
2014-11-20,misiones,nocturna,13,5686
2014-11-20,misiones,nocturna,14,0848
2014-11-20,misiones,nocturna,15,0161
2014-11-20,misiones,nocturna,16,2566
2014-11-20,misiones,nocturna,17,4345
2014-11-20,misiones,nocturna,18,2359
2014-11-20,misiones,nocturna,19,0551
2014-11-20,misiones,nocturna,20,5217
2014-11-20,misiones,nocturna,Letras,- - -
2014-11-21,misiones,nocturna, 1,2008
2014-11-21,misiones,nocturna,2,9319
2014-11-21,misiones,nocturna,3,5592
2014-11-21,misiones,nocturna,4,0870
2014-11-21,misiones,nocturna,5,0397
2014-11-21,misiones,nocturna,6,5565
2014-11-21,misiones,nocturna,7,5042
2014-11-21,misiones,nocturna,8,8816
2014-11-21,misiones,nocturna,9,3030
2014-11-21,misiones,nocturna,10,4559
2014-11-21,misiones,nocturna,11,4423
2014-11-21,misiones,nocturna,12,4732
2014-11-21,misiones,nocturna,13,1741
2014-11-21,misiones,nocturna,14,6676
2014-11-21,misiones,nocturna,15,8071
2014-11-21,misiones,nocturna,16,6134
2014-11-21,misiones,nocturna,17,0457
2014-11-21,misiones,nocturna,18,3687
2014-11-21,misiones,nocturna,19,3373
2014-11-21,misiones,nocturna,20,4104
2014-11-21,misiones,nocturna,Letras,- - -
2014-11-22,misiones,nocturna, 1,5337
2014-11-22,misiones,nocturna,2,7430
2014-11-22,misiones,nocturna,3,2341
2014-11-22,misiones,nocturna,4,0294
2014-11-22,misiones,nocturna,5,4744
2014-11-22,misiones,nocturna,6,7733
2014-11-22,misiones,nocturna,7,9758
2014-11-22,misiones,nocturna,8,7235
2014-11-22,misiones,nocturna,9,7757
2014-11-22,misiones,nocturna,10,4955
2014-11-22,misiones,nocturna,11,4829
2014-11-22,misiones,nocturna,12,1888
2014-11-22,misiones,nocturna,13,2146
2014-11-22,misiones,nocturna,14,1878
2014-11-22,misiones,nocturna,15,1810
2014-11-22,misiones,nocturna,16,1870
2014-11-22,misiones,nocturna,17,5378
2014-11-22,misiones,nocturna,18,6285
2014-11-22,misiones,nocturna,19,1950
2014-11-22,misiones,nocturna,20,2961
2014-11-22,misiones,nocturna,Letras,- - -
2014-11-25,misiones,nocturna, 1,5446
2014-11-25,misiones,nocturna,2,0254
2014-11-25,misiones,nocturna,3,3642
2014-11-25,misiones,nocturna,4,1413
2014-11-25,misiones,nocturna,5,9728
2014-11-25,misiones,nocturna,6,9488
2014-11-25,misiones,nocturna,7,9931
2014-11-25,misiones,nocturna,8,2414
2014-11-25,misiones,nocturna,9,9218
2014-11-25,misiones,nocturna,10,3117
2014-11-25,misiones,nocturna,11,2719
2014-11-25,misiones,nocturna,12,8969
2014-11-25,misiones,nocturna,13,0681
2014-11-25,misiones,nocturna,14,8814
2014-11-25,misiones,nocturna,15,8801
2014-11-25,misiones,nocturna,16,7969
2014-11-25,misiones,nocturna,17,1428
2014-11-25,misiones,nocturna,18,9693
2014-11-25,misiones,nocturna,19,2341
2014-11-25,misiones,nocturna,20,8385
2014-11-25,misiones,nocturna,Letras,- - -
2014-11-26,misiones,nocturna, 1,1391
2014-11-26,misiones,nocturna,2,8364
2014-11-26,misiones,nocturna,3,9968
2014-11-26,misiones,nocturna,4,6479
2014-11-26,misiones,nocturna,5,4921
2014-11-26,misiones,nocturna,6,7692
2014-11-26,misiones,nocturna,7,4176
2014-11-26,misiones,nocturna,8,4652
2014-11-26,misiones,nocturna,9,4133
2014-11-26,misiones,nocturna,10,3250
2014-11-26,misiones,nocturna,11,4334
2014-11-26,misiones,nocturna,12,3876
2014-11-26,misiones,nocturna,13,3475
2014-11-26,misiones,nocturna,14,6028
2014-11-26,misiones,nocturna,15,5755
2014-11-26,misiones,nocturna,16,2252
2014-11-26,misiones,nocturna,17,0506
2014-11-26,misiones,nocturna,18,4347
2014-11-26,misiones,nocturna,19,1070
2014-11-26,misiones,nocturna,20,6344
2014-11-26,misiones,nocturna,Letras,- - -
2014-11-27,misiones,nocturna, 1,4381
2014-11-27,misiones,nocturna,2,3249
2014-11-27,misiones,nocturna,3,0045
2014-11-27,misiones,nocturna,4,8065
2014-11-27,misiones,nocturna,5,0169
2014-11-27,misiones,nocturna,6,2367
2014-11-27,misiones,nocturna,7,2519
2014-11-27,misiones,nocturna,8,7355
2014-11-27,misiones,nocturna,9,7295
2014-11-27,misiones,nocturna,10,0712
2014-11-27,misiones,nocturna,11,6639
2014-11-27,misiones,nocturna,12,9309
2014-11-27,misiones,nocturna,13,6843
2014-11-27,misiones,nocturna,14,4158
2014-11-27,misiones,nocturna,15,6875
2014-11-27,misiones,nocturna,16,1458
2014-11-27,misiones,nocturna,17,1486
2014-11-27,misiones,nocturna,18,7910
2014-11-27,misiones,nocturna,19,5827
2014-11-27,misiones,nocturna,20,0733
2014-11-27,misiones,nocturna,Letras,- - -
2014-11-28,misiones,nocturna, 1,8861
2014-11-28,misiones,nocturna,2,9373
2014-11-28,misiones,nocturna,3,7296
2014-11-28,misiones,nocturna,4,7824
2014-11-28,misiones,nocturna,5,6760
2014-11-28,misiones,nocturna,6,3936
2014-11-28,misiones,nocturna,7,3787
2014-11-28,misiones,nocturna,8,3553
2014-11-28,misiones,nocturna,9,1288
2014-11-28,misiones,nocturna,10,6709
2014-11-28,misiones,nocturna,11,3720
2014-11-28,misiones,nocturna,12,3674
2014-11-28,misiones,nocturna,13,0772
2014-11-28,misiones,nocturna,14,8340
2014-11-28,misiones,nocturna,15,3085
2014-11-28,misiones,nocturna,16,0665
2014-11-28,misiones,nocturna,17,2104
2014-11-28,misiones,nocturna,18,4843
2014-11-28,misiones,nocturna,19,0060
2014-11-28,misiones,nocturna,20,4625
2014-11-28,misiones,nocturna,Letras,- - -
2014-11-29,misiones,nocturna, 1,0234
2014-11-29,misiones,nocturna,2,3810
2014-11-29,misiones,nocturna,3,2582
2014-11-29,misiones,nocturna,4,2156
2014-11-29,misiones,nocturna,5,0429
2014-11-29,misiones,nocturna,6,8212
2014-11-29,misiones,nocturna,7,7291
2014-11-29,misiones,nocturna,8,0742
2014-11-29,misiones,nocturna,9,0816
2014-11-29,misiones,nocturna,10,6447
2014-11-29,misiones,nocturna,11,3855
2014-11-29,misiones,nocturna,12,8742
